,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,replay_dir_path,replay_url,size,status,match_id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D:dota_replay/Teiko/20260423/,http://replay184.valve.net/570/8782545181_2006939631.dem.bz2,44.10673809051514,toDo,8782545181.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,D:dota_replay/Teiko/20260423/,http://replay186.valve.net/570/8782495542_1258407117.dem.bz2,52.12963390350342,toDo,8782495542.0
2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,D:dota_replay/Teiko/20260423/,http://replay185.valve.net/570/8782458265_1152790454.dem.bz2,61.93197727203369,toDo,8782458265.0
3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,D:dota_replay/Teiko/20260421/,http://replay182.valve.net/570/8780011149_1236448451.dem.bz2,49.54947853088379,toDo,8780011149.0
4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,D:dota_replay/Teiko/20260418/,http://replay181.valve.net/570/8775977371_1357934146.dem.bz2,48.20392990112305,toDo,8775977371.0
5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,D:dota_replay/Teiko/20260418/,http://replay184.valve.net/570/8775922536_843397929.dem.bz2,46.063857078552246,toDo,8775922536.0
6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,D:dota_replay/Teiko/20260418/,http://replay184.valve.net/570/8775409015_594066941.dem.bz2,44.83016014099121,toDo,8775409015.0
7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,D:dota_replay/Teiko/20260417/,http://replay185.valve.net/570/8774519913_2000157927.dem.bz2,45.731414794921875,toDo,8774519913.0
8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,D:dota_replay/Teiko/20260416/,http://replay184.valve.net/570/8773027499_47155196.dem.bz2,46.18955135345459,toDo,8773027499.0
9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,D:dota_replay/Teiko/20260416/,http://replay182.valve.net/570/8772930238_13300736.dem.bz2,102.23090362548828,toDo,8772930238.0
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,D:dota_replay/Teiko/20260415/,http://replay182.valve.net/570/8772231847_814166417.dem.bz2,41.8831205368042,toDo,8772231847.0
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,D:dota_replay/Teiko/20260415/,http://replay183.valve.net/570/8772192452_1354221354.dem.bz2,46.64806270599365,toDo,8772192452.0
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,D:dota_replay/Teiko/20260415/,http://replay184.valve.net/570/8772160467_1509382484.dem.bz2,37.789002418518066,toDo,8772160467.0
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,D:dota_replay/Teiko/20260413/,http://replay183.valve.net/570/8769981356_1292883036.dem.bz2,27.048745155334473,toDo,8769981356.0
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,D:dota_replay/Teiko/20260413/,http://replay183.valve.net/570/8769907403_804121812.dem.bz2,54.9846134185791,toDo,8769907403.0
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,D:dota_replay/Teiko/20260403/,http://replay183.valve.net/570/8754900794_956415193.dem.bz2,32.68412113189697,toDo,8754900794.0
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,D:dota_replay/Teiko/20260403/,http://replay185.valve.net/570/8754844149_1946834165.dem.bz2,39.93060779571533,toDo,8754844149.0
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,D:dota_replay/Teiko/20260219/,http://replay185.valve.net/570/8697123454_475084532.dem.bz2,43.19885730743408,toDo,8697123454.0
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,D:dota_replay/Teiko/20260219/,http://replay185.valve.net/570/8697071806_1246870252.dem.bz2,56.18989849090576,toDo,8697071806.0
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,D:dota_replay/Teiko/20260219/,http://replay183.valve.net/570/8697000983_821555590.dem.bz2,63.2687873840332,toDo,8697000983.0
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,D:dota_replay/Teiko/20260216/,http://replay183.valve.net/570/8692697538_743407426.dem.bz2,64.50788497924805,toDo,8692697538.0
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,D:dota_replay/Teiko/20260216/,http://replay183.valve.net/570/8692606485_1992828650.dem.bz2,70.09154319763184,toDo,8692606485.0
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,D:dota_replay/Teiko/20260212/,http://replay182.valve.net/570/8687986353_482557956.dem.bz2,31.38975715637207,toDo,8687986353.0
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,D:dota_replay/Teiko/20260212/,http://replay183.valve.net/570/8687095208_1641618425.dem.bz2,38.09236907958984,toDo,8687095208.0
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,D:dota_replay/Teiko/20260212/,http://replay183.valve.net/570/8687042317_670189820.dem.bz2,33.212890625,toDo,8687042317.0
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,D:dota_replay/Teiko/20260210/,http://replay186.valve.net/570/8685257850_1908676173.dem.bz2,55.77351188659668,toDo,8685257850.0
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,D:dota_replay/Teiko/20260210/,http://replay183.valve.net/570/8685215370_1417883193.dem.bz2,37.4867057800293,toDo,8685215370.0
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,D:dota_replay/Teiko/20260203/,http://replay185.valve.net/570/8675695518_1275539779.dem.bz2,38.50465774536133,toDo,8675695518.0
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,D:dota_replay/Teiko/20260203/,http://replay185.valve.net/570/8675662518_1514661603.dem.bz2,50.52933120727539,toDo,8675662518.0
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,,,,D:dota_replay/Teiko/20260426/,http://replay182.valve.net/570/8786788444_547550068.dem.bz2,54.2112455368042,toDo,8786788444.0
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,,,,D:dota_replay/Teiko/20260426/,http://replay187.valve.net/570/8786733214_923477945.dem.bz2,47.60408115386963,toDo,8786733214.0
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,,,,D:dota_replay/Teiko/20260425/,http://replay185.valve.net/570/8785111141_1688721728.dem.bz2,35.87730312347412,toDo,8785111141.0
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,,,D:dota_replay/Teiko/20260425/,http://replay186.valve.net/570/8785072456_1173310445.dem.bz2,53.36111259460449,toDo,8785072456.0
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,,,D:dota_replay/Teiko/20260318/,http://replay182.valve.net/570/8734155012_447397102.dem.bz2,43.175628662109375,toDo,8734155012.0
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,,,D:dota_replay/Teiko/20260317/,http://replay181.valve.net/570/8732609818_464347790.dem.bz2,54.62066841125488,toDo,8732609818.0
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,,,,D:dota_replay/Teiko/20260317/,http://replay184.valve.net/570/8732493643_697730387.dem.bz2,57.92117977142334,toDo,8732493643.0
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,,,,D:dota_replay/Teiko/20260316/,http://replay181.valve.net/570/8731729827_726146500.dem.bz2,79.43064975738525,toDo,8731729827.0
37,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,,,,D:dota_replay/Teiko/20260316/,http://replay185.valve.net/570/8731649019_2874572.dem.bz2,57.32619762420654,toDo,8731649019.0
38,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,,,,D:dota_replay/Teiko/20260316/,http://replay184.valve.net/570/8731570713_1041252278.dem.bz2,34.30622386932373,toDo,8731570713.0
39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,,,,,D:dota_replay/Teiko/20260511/,http://replay181.valve.net/570/8806549534_1783871930.dem.bz2,23.904154777526855,toDo,8806549534.0
40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,,,,,D:dota_replay/Teiko/20260509/,http://replay185.valve.net/570/8803985657_1522606318.dem.bz2,37.37836170196533,toDo,8803985657.0
41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,,,,,D:dota_replay/Teiko/20260508/,http://replay184.valve.net/570/8802415616_466591466.dem.bz2,46.633538246154785,toDo,8802415616.0
42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,,,,,D:dota_replay/Teiko/20260508/,http://replay181.valve.net/570/8802363323_889292506.dem.bz2,63.94246768951416,toDo,8802363323.0
43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,,,,,D:dota_replay/Teiko/20260430/,http://replay185.valve.net/570/8791718669_184341715.dem.bz2,50.77648162841797,toDo,8791718669.0
44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,,,,,D:dota_replay/Teiko/20260430/,http://replay181.valve.net/570/8791675098_798817360.dem.bz2,86.05286502838135,toDo,8791675098.0
45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,,,,,D:dota_replay/Teiko/20260402/,http://replay181.valve.net/570/8754062970_559523892.dem.bz2,53.10303783416748,toDo,8754062970.0
46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,,,,,D:dota_replay/Teiko/20260402/,http://replay181.valve.net/570/8754025558_1326498252.dem.bz2,47.77595043182373,toDo,8754025558.0
47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,,,,,D:dota_replay/Teiko/20260402/,http://replay183.valve.net/570/8753983117_609860569.dem.bz2,46.36829662322998,toDo,8753983117.0
48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,,,,,D:dota_replay/Teiko/20260331/,http://replay185.valve.net/570/8751427702_1091347785.dem.bz2,52.62228488922119,toDo,8751427702.0
49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,,,,,D:dota_replay/Teiko/20260331/,http://replay185.valve.net/570/8751385274_768106923.dem.bz2,74.98851108551025,toDo,8751385274.0
50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,,,,,D:dota_replay/Teiko/20260330/,http://replay184.valve.net/570/8750150836_1248732041.dem.bz2,63.148454666137695,toDo,8750150836.0
51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,,,,,D:dota_replay/Teiko/20260330/,http://replay184.valve.net/570/8750122430_2047753118.dem.bz2,32.502081871032715,toDo,8750122430.0
52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,,,,,D:dota_replay/Teiko/20260330/,http://replay185.valve.net/570/8750066183_1219511769.dem.bz2,107.95885562896729,toDo,8750066183.0
53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,,,,,D:dota_replay/Teiko/20260329/,http://replay182.valve.net/570/8747789593_672531863.dem.bz2,50.72493648529053,toDo,8747789593.0
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,,,,,D:dota_replay/Teiko/20260328/,http://replay184.valve.net/570/8746592208_1067064479.dem.bz2,30.45612907409668,toDo,8746592208.0
55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,,,,,D:dota_replay/Teiko/20260328/,http://replay183.valve.net/570/8746490111_1944445030.dem.bz2,76.12925243377686,toDo,8746490111.0
56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,,,,,D:dota_replay/Teiko/20260328/,http://replay184.valve.net/570/8746404665_1749562906.dem.bz2,55.69451332092285,toDo,8746404665.0
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,,,D:dota_replay/Teiko/20260323/,http://replay185.valve.net/570/8740605482_2130358422.dem.bz2,67.54261112213135,toDo,8740605482.0
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,,,,,D:dota_replay/Teiko/20260323/,http://replay182.valve.net/570/8740565629_460834508.dem.bz2,36.8008508682251,toDo,8740565629.0
59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,,,,,D:dota_replay/Teiko/20260321/,http://replay185.valve.net/570/8737709488_1541589991.dem.bz2,36.8056640625,toDo,8737709488.0
60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,,,,,D:dota_replay/Teiko/20260321/,http://replay181.valve.net/570/8737663753_1087506056.dem.bz2,44.56580638885498,toDo,8737663753.0
61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,,,,,D:dota_replay/Teiko/20260321/,http://replay185.valve.net/570/8737605784_927156484.dem.bz2,54.69206237792969,toDo,8737605784.0
